,player,season_1,had_major_injury_90,season_x,last_season,season_y,nation,pos,age,born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls90,Ast90,G+A90,G-PK90,G+A-PK90,xG90,xAG90,xG+xAG90,npxG90,npxG+xAG90,_merge,Unnamed: 0_y,short_name,long_name,player_positions,height_cm,weight_kg,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,movement_acceleration,movement_sprint_speed,movement_reactions,movement_balance,power_stamina,power_strength,season_2,matched_short_name
1859,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,111939.0,Fernando Torres,Fernando José Torres Sanz,ST,186.0,78.0,Medium/Medium,Normal (185+),76.0,78.0,71.0,79.0,25.0,69.0,74.0,77.0,73.0,54.0,61.0,76.0,24/25,Fernando
1860,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,112258.0,C. Noboa,Christian Fernando Noboa Tello,"CM, CDM",183.0,75.0,High/High,Normal (170-185),73.0,71.0,76.0,77.0,76.0,76.0,73.0,73.0,74.0,66.0,90.0,71.0,24/25,Fernando
1861,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,130961.0,Danilo Avelar,Danilo Fernando Avelar,LB,185.0,79.0,High/Medium,Normal (185+),75.0,56.0,64.0,74.0,74.0,74.0,73.0,77.0,72.0,64.0,79.0,74.0,24/25,Fernando
1862,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,135424.0,F. Aristeguieta,Fernando Luis Aristeguieta de Luca,ST,187.0,82.0,High/Medium,Normal (185+),54.0,69.0,52.0,63.0,40.0,79.0,52.0,55.0,59.0,51.0,78.0,82.0,24/25,Fernando
1863,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,140359.0,Fer Cano,Fernando Cano Alcantarilla,CAM,164.0,53.0,Medium/Medium,Normal (170-),65.0,53.0,63.0,68.0,31.0,33.0,67.0,64.0,56.0,96.0,38.0,25.0,24/25,Fernando
1864,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,149241.0,Fernandinho Silva,Luiz Fernando Pereira da Silva,"LW, CAM, RW",171.0,66.0,Medium/Medium,Normal (170-185),86.0,71.0,64.0,78.0,37.0,51.0,88.0,84.0,69.0,88.0,52.0,46.0,24/25,Fernando
1865,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,150100.0,Soriano,Fernando Soriano Marcos,"CAM, RM",189.0,81.0,High/Low,Normal (185+),51.0,73.0,75.0,58.0,58.0,77.0,50.0,51.0,85.0,35.0,56.0,89.0,24/25,Fernando
1866,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,150916.0,Fernando Bob,Fernando Paixão da Silva,"CDM, CM",180.0,78.0,Medium/Medium,Normal (170-185),63.0,62.0,70.0,70.0,69.0,69.0,66.0,60.0,72.0,61.0,71.0,69.0,24/25,Fernando
1867,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,151174.0,F. Barrientos,Fernando Omar Barrientos,CM,174.0,70.0,Medium/Medium,Normal (170-185),68.0,57.0,71.0,71.0,61.0,65.0,69.0,67.0,67.0,76.0,79.0,59.0,24/25,Fernando
1868,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,158695.0,Cesinha,Cesar Fernando Silva dos Santos,ST,177.0,74.0,High/Medium,Lean (170-185),70.0,66.0,38.0,62.0,19.0,51.0,71.0,70.0,61.0,69.0,59.0,53.0,24/25,Fernando
1869,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,164653.0,Fernando Navarro,Fernando Navarro i Corbacho,"LB, CB",176.0,70.0,Medium/Medium,Normal (170-185),68.0,48.0,67.0,65.0,78.0,77.0,67.0,69.0,76.0,68.0,79.0,74.0,24/25,Fernando
1870,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,165302.0,F. Amorebieta,Fernando Gabriel Amorebieta Mardaras,CB,192.0,85.0,Medium/High,Normal (185+),33.0,46.0,52.0,48.0,73.0,82.0,34.0,32.0,70.0,33.0,71.0,89.0,24/25,Fernando
1871,Fernando,24/25,False,24/25,23/24,23/24,ESP,GK,33.0,1990.0,4.0,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,166562.0,D. Pérez,Diego Fernando Pérez Aguado,"CDM, CM",177.0,81.0,Low/High,Stocky (170-185),55.0,51.0,64.0,66.0,71.0,81.0,55.0,55.0,69.0,78.0,74.0,82.0,24/25,Fernando
1872,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,239.0,Fernando,Fernando Francisco Reges,"CDM, CB",183.0,76.0,Medium/Medium,Lean (170-185),63.0,62.0,74.0,73.0,82.0,81.0,60.0,66.0,82.0,62.0,80.0,81.0,24/25,Fernando
1873,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,937.0,Y. Mina,Yerry Fernando Mina González,CB,195.0,94.0,Medium/Medium,Normal (185+),37.0,54.0,58.0,57.0,77.0,73.0,33.0,40.0,71.0,31.0,34.0,89.0,24/25,Fernando
1874,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,2231.0,Meirelinson,Fernando Elton Meireles Petri,CB,182.0,79.0,Medium/Medium,Normal (170-185),71.0,45.0,66.0,72.0,75.0,71.0,70.0,71.0,74.0,69.0,69.0,72.0,24/25,Fernando
1875,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,29365.0,Medrano,Fernando Medrano Gastañaga,LB,172.0,63.0,Medium/Medium,Lean (170-185),68.0,38.0,55.0,60.0,58.0,46.0,67.0,68.0,57.0,83.0,63.0,37.0,24/25,Fernando
1876,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,37048.0,Fernandinho,Fernando Luiz Rosa,"CDM, CB",179.0,67.0,Medium/High,Lean (170-185),59.0,72.0,75.0,78.0,84.0,75.0,67.0,52.0,86.0,77.0,66.0,75.0,24/25,Fernando
1877,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,38753.0,Marçal,Fernando Marçal de Oliveira,"LB, LWB",178.0,72.0,Medium/High,Normal (170-185),71.0,56.0,71.0,72.0,75.0,71.0,69.0,72.0,74.0,69.0,60.0,71.0,24/25,Fernando
1878,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,39339.0,Fer Niño,Fernando Niño Rodríguez,ST,190.0,78.0,Medium/Medium,Lean (185+),67.0,74.0,59.0,68.0,35.0,69.0,68.0,67.0,74.0,61.0,70.0,74.0,24/25,Fernando
1879,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,40338.0,F. Forestieri,Fernando Martín Forestieri,"CAM, CF, LW",172.0,67.0,High/Medium,Normal (170-185),75.0,71.0,69.0,75.0,48.0,64.0,79.0,71.0,66.0,85.0,59.0,62.0,24/25,Fernando
1880,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,52018.0,Hélton Carvalhal,Hélton Fernando Carvalhal Lima,ST,187.0,82.0,Medium/Low,Normal (185+),36.0,68.0,36.0,47.0,30.0,61.0,38.0,34.0,64.0,50.0,40.0,80.0,24/25,Fernando
1881,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,57897.0,Llorente,Fernando Javier Llorente Torres,ST,193.0,92.0,Medium/Medium,Normal (185+),31.0,76.0,61.0,66.0,33.0,68.0,29.0,32.0,80.0,30.0,34.0,86.0,24/25,Fernando
1882,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,82094.0,Nando,Fernando García Puchades,"RM, LM, ST",178.0,68.0,Medium/High,Normal (170-185),75.0,64.0,64.0,70.0,39.0,52.0,74.0,76.0,61.0,71.0,58.0,47.0,24/25,Fernando
1883,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,111939.0,Fernando Torres,Fernando José Torres Sanz,ST,186.0,78.0,Medium/Medium,Normal (185+),76.0,78.0,71.0,79.0,25.0,69.0,74.0,77.0,73.0,54.0,61.0,76.0,24/25,Fernando
1884,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,112258.0,C. Noboa,Christian Fernando Noboa Tello,"CM, CDM",183.0,75.0,High/High,Normal (170-185),73.0,71.0,76.0,77.0,76.0,76.0,73.0,73.0,74.0,66.0,90.0,71.0,24/25,Fernando
1885,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,130961.0,Danilo Avelar,Danilo Fernando Avelar,LB,185.0,79.0,High/Medium,Normal (185+),75.0,56.0,64.0,74.0,74.0,74.0,73.0,77.0,72.0,64.0,79.0,74.0,24/25,Fernando
1886,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,135424.0,F. Aristeguieta,Fernando Luis Aristeguieta de Luca,ST,187.0,82.0,High/Medium,Normal (185+),54.0,69.0,52.0,63.0,40.0,79.0,52.0,55.0,59.0,51.0,78.0,82.0,24/25,Fernando
1887,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,140359.0,Fer Cano,Fernando Cano Alcantarilla,CAM,164.0,53.0,Medium/Medium,Normal (170-),65.0,53.0,63.0,68.0,31.0,33.0,67.0,64.0,56.0,96.0,38.0,25.0,24/25,Fernando
1888,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,149241.0,Fernandinho Silva,Luiz Fernando Pereira da Silva,"LW, CAM, RW",171.0,66.0,Medium/Medium,Normal (170-185),86.0,71.0,64.0,78.0,37.0,51.0,88.0,84.0,69.0,88.0,52.0,46.0,24/25,Fernando
1889,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,150100.0,Soriano,Fernando Soriano Marcos,"CAM, RM",189.0,81.0,High/Low,Normal (185+),51.0,73.0,75.0,58.0,58.0,77.0,50.0,51.0,85.0,35.0,56.0,89.0,24/25,Fernando
1890,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,150916.0,Fernando Bob,Fernando Paixão da Silva,"CDM, CM",180.0,78.0,Medium/Medium,Normal (170-185),63.0,62.0,70.0,70.0,69.0,69.0,66.0,60.0,72.0,61.0,71.0,69.0,24/25,Fernando
1891,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,151174.0,F. Barrientos,Fernando Omar Barrientos,CM,174.0,70.0,Medium/Medium,Normal (170-185),68.0,57.0,71.0,71.0,61.0,65.0,69.0,67.0,67.0,76.0,79.0,59.0,24/25,Fernando
1892,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,158695.0,Cesinha,Cesar Fernando Silva dos Santos,ST,177.0,74.0,High/Medium,Lean (170-185),70.0,66.0,38.0,62.0,19.0,51.0,71.0,70.0,61.0,69.0,59.0,53.0,24/25,Fernando
1893,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,164653.0,Fernando Navarro,Fernando Navarro i Corbacho,"LB, CB",176.0,70.0,Medium/Medium,Normal (170-185),68.0,48.0,67.0,65.0,78.0,77.0,67.0,69.0,76.0,68.0,79.0,74.0,24/25,Fernando
1894,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,165302.0,F. Amorebieta,Fernando Gabriel Amorebieta Mardaras,CB,192.0,85.0,Medium/High,Normal (185+),33.0,46.0,52.0,48.0,73.0,82.0,34.0,32.0,70.0,33.0,71.0,89.0,24/25,Fernando
1895,Fernando,24/25,False,24/25,23/24,23/24,BRA,MF,36.0,1987.0,8.0,5.0,459,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,both,166562.0,D. Pérez,Diego Fernando Pérez Aguado,"CDM, CM",177.0,81.0,Low/High,Stocky (170-185),55.0,51.0,64.0,66.0,71.0,81.0,55.0,55.0,69.0,78.0,74.0,82.0,24/25,Fernando
1896,Fernando Llorente,18/19,False,18/19,17/18,17/18,ESP,"FW,MF",32.0,1985.0,16.0,1.0,238,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.2,3.0,4.0,32.0,0.38,0.0,0.38,0.38,0.38,0.38,0.06,0.44,0.38,0.44,both,,,,,,,,,,,,,,,,,,,,,,
1897,Fernando Llorente,19/20,False,19/20,18/19,18/19,ESP,FW,33.0,1985.0,20.0,6.0,694,7.7,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,3.4,3.4,1.6,5.0,3.0,10.0,72.0,0.13,0.52,0.65,0.13,0.65,0.44,0.21,0.64,0.44,0.64,both,,,,,,,,,,,,,,,,,,,,,,
1898,Fernando Llorente,20/21,False,20/21,19/20,19/20,ESP,FW,34.0,1985.0,17.0,3.0,501,5.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,4.8,4.8,0.8,5.6,5.0,7.0,51.0,0.54,0.18,0.72,0.54,0.72,0.85,0.15,1.0,0.85,1.0,both,,,,,,,,,,,,,,,,,,,,,,
1899,Fernando Llorente,21/22,False,21/22,20/21,20/21,ESP,"FW,MF",35.0,1985.0,3.0,0.0,52,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.31,0.15,0.47,0.31,0.47,both,,,,,,,,,,,,,,,,,,,,,,
1900,Fernando Llorente,21/22,False,21/22,20/21,20/21,ESP,FW,35.0,1985.0,14.0,8.0,713,7.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.5,2.3,1.0,11.0,38.0,0.13,0.0,0.13,0.13,0.13,0.23,0.07,0.3,0.23,0.3,both,,,,,,,,,,,,,,,,,,,,,,
1901,Fikayo Tomori,21/22,False,21/22,20/21,20/21,ENG,DF,22.0,1997.0,1.0,0.0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,1450.0,F. Tomori,Fikayo Tomori,CB,185.0,78.0,Medium/Medium,Lean (185+),80.0,37.0,58.0,66.0,76.0,74.0,76.0,83.0,73.0,61.0,67.0,78.0,21/22,Fikayo Tomori
1902,Fikayo Tomori,21/22,False,21/22,20/21,20/21,ENG,DF,22.0,1997.0,17.0,16.0,1466,16.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,4.0,41.0,2.0,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,both,1450.0,F. Tomori,Fikayo Tomori,CB,185.0,78.0,Medium/Medium,Lean (185+),80.0,37.0,58.0,66.0,76.0,74.0,76.0,83.0,73.0,61.0,67.0,78.0,21/22,Fikayo Tomori
